service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
261600,1,1,1,1,1,0,0,20250303,20260519
261624,0,0,0,0,0,1,1,20250331,20260519
261625,0,0,0,0,0,1,1,20250331,20260519
261627,0,0,0,0,0,1,1,20250331,20260519
261628,0,0,0,0,0,1,1,20250331,20260519
261646,1,1,1,1,1,0,0,20250401,20280930
261656,0,0,0,0,0,1,1,20250501,20260519
261661,1,1,1,1,1,0,0,20250303,20260519
261665,1,1,1,1,1,1,0,20250303,20260519
261669,0,0,0,0,0,1,0,20250303,20260519
261670,1,1,1,1,1,0,0,20250303,20260519
261674,1,1,1,1,1,0,0,20250303,20260519
261676,1,0,0,0,1,0,0,20250303,20260519
261682,1,1,1,1,1,1,1,20250303,20260519
261688,0,0,0,0,0,1,1,20250303,20260519
261690,1,1,1,1,1,0,0,20250303,20260519
261691,1,1,1,1,1,0,0,20250303,20260519
261692,1,1,1,1,1,0,0,20250303,20260519
261693,1,1,1,1,1,0,0,20250303,20260519
261694,1,1,1,1,1,0,0,20250303,20260519
261695,1,1,1,1,1,0,0,20250303,20260519
261696,1,1,1,1,1,0,0,20250303,20260519
261697,1,1,1,1,1,0,0,20250303,20260519
261698,1,1,1,1,1,0,0,20250303,20260519
261699,1,1,1,1,1,0,0,20250303,20260519
261703,0,0,0,0,0,1,1,20250303,20260519
261704,0,0,0,0,0,1,1,20250303,20260519
261705,0,0,0,0,0,1,1,20250303,20260519
261706,0,0,0,0,0,1,1,20250303,20260519
261707,0,0,0,0,0,1,1,20250303,20260519
261708,0,0,0,0,0,1,1,20250303,20260519
261709,0,0,0,0,0,1,1,20250303,20260519
261710,0,0,0,0,0,1,1,20250303,20260519
261711,0,0,0,0,0,1,1,20250303,20260519
261713,0,0,0,0,0,1,1,20250303,20260519
261714,0,0,0,0,0,1,1,20250303,20260519
261715,0,0,0,0,0,1,1,20250303,20260519
261716,1,1,1,1,1,0,0,20250303,20260519
261717,1,1,1,1,1,1,1,20250303,20260519
261718,1,1,1,1,1,0,0,20250609,20260519
261719,1,1,1,1,1,0,0,20250609,20260519
261720,1,1,1,1,1,0,0,20250609,20260519
261721,0,0,0,0,0,1,1,20250609,20260519
261722,1,1,1,1,1,0,0,20250401,20280930
261723,1,1,1,1,1,1,1,20250301,20300331
261724,1,1,1,1,1,0,0,20250609,20260519
261725,1,1,1,1,1,0,0,20250609,20260519
261726,1,1,1,1,1,0,0,20250609,20260519
261727,1,1,1,1,1,0,0,20250609,20260519
261728,1,1,1,1,1,0,0,20250609,20260519
261729,0,0,0,0,0,1,1,20250609,20260519
261730,0,0,0,0,0,1,1,20250609,20260519
261731,0,0,0,0,0,1,1,20250609,20260519
261732,0,0,0,0,0,1,1,20250609,20260519
261733,1,0,0,0,0,0,0,20250401,20280930
261754,1,1,1,1,1,0,0,20250401,20280930
261778,1,1,1,1,1,0,0,20250303,20260519
261779,1,1,1,1,1,1,0,20250303,20260519
261780,1,1,1,1,1,0,0,20250303,20260519
261781,1,1,1,1,1,0,0,20250303,20260519
261782,0,0,0,0,0,1,1,20250303,20260519
261783,1,1,1,1,1,0,0,20250303,20260519
261784,1,1,1,1,1,0,0,20250401,20280930
261821,1,1,1,1,1,0,0,20250303,20321231
261822,0,0,0,0,0,1,1,20250303,20321231
261823,1,1,1,1,1,0,1,20250303,20321231
261824,1,1,1,1,1,0,1,20250303,20321231
261825,0,0,0,0,0,0,1,20250303,20321231
261826,0,0,0,0,0,0,1,20250303,20321231
261827,1,1,1,1,1,0,0,20250303,20321231
261828,1,1,1,1,1,0,0,20250303,20321231
261829,1,1,1,1,1,0,0,20250303,20321231
261833,1,1,1,1,1,1,1,20250303,20321231
261834,1,1,1,1,1,1,1,20250303,20321231
261835,1,1,1,1,1,1,1,20250303,20321231
261837,1,1,1,1,1,0,0,20250303,20321231
261838,0,0,0,0,0,1,1,20250401,20250608
261839,1,1,1,1,1,0,0,20250301,20300630
261840,0,0,0,0,0,1,1,20250415,20250614
261841,0,0,0,0,1,0,0,20250415,20250614
261843,1,1,1,1,0,0,0,20250415,20250614
261844,1,1,1,1,1,1,1,20250415,20250614
261845,0,0,0,0,0,1,1,20250415,20250614
261847,1,1,1,1,1,0,0,20250415,20250614
261848,1,1,1,1,1,1,1,20250415,20250614
261849,1,1,1,1,1,0,0,20250615,20250831
261850,1,1,1,1,1,1,1,20250615,20250831
261851,0,0,0,0,0,1,1,20250615,20250831
261854,0,0,0,0,0,1,1,20250615,20250831
261856,1,1,1,1,1,0,0,20250615,20250831
261857,1,1,1,1,1,1,1,20250615,20250831
261858,1,1,1,1,1,0,0,20250415,20251014
261859,0,0,0,0,0,1,1,20250415,20251014
261861,0,0,0,0,0,1,1,20250415,20251014
261862,1,1,1,1,1,0,0,20250415,20251014
261863,0,0,0,0,0,1,1,20250415,20251014
261864,1,1,1,1,1,0,0,20250415,20251014
261865,1,1,1,1,1,0,0,20250415,20251014
261866,1,1,1,1,1,1,1,20250415,20251014
261867,1,1,1,1,1,1,1,20250415,20251014
261868,1,1,1,1,1,1,1,20250415,20251014
261869,1,1,1,1,1,1,1,20250415,20250915
261870,1,1,1,1,1,1,1,20250415,20250915
261871,1,1,1,1,1,1,1,20250415,20250915
261872,1,1,1,1,1,0,0,20250415,20250915
261873,1,1,1,1,1,0,0,20250415,20251014
261874,1,1,1,1,1,0,0,20250415,20251014
261875,1,1,1,1,1,0,0,20250415,20251014
261876,0,0,0,0,0,1,1,20250415,20251014
261877,0,0,0,0,0,1,1,20250415,20251014
261882,1,1,1,1,1,1,1,20250415,20251014
261883,1,1,1,1,1,0,0,20250415,20251014
261884,1,1,1,1,1,0,0,20250331,20260519
261885,1,1,1,1,1,0,0,20250331,20260519
261886,1,1,1,1,1,0,0,20250331,20260519
261887,1,1,1,1,1,0,0,20250331,20260519
261888,1,1,1,1,1,0,0,20250331,20260519
261889,1,1,1,1,1,0,0,20250331,20260519
261890,1,1,1,1,1,0,0,20250331,20260519
261891,1,1,1,1,1,0,0,20250407,20250831
261892,1,1,1,1,1,0,0,20250415,20251014
261901,0,0,0,0,0,0,1,20250315,20250609
261902,1,0,1,1,1,0,0,20250315,20250609
261903,0,0,0,0,0,1,0,20250315,20250609
261905,1,1,1,1,1,0,0,20250415,20250610
261906,1,1,1,1,1,0,0,20250415,20250610
261908,1,1,1,1,1,0,0,20250401,20260519
261979,1,1,1,1,1,0,0,20250415,20251014
261980,0,0,0,0,0,1,1,20250415,20251014
261981,1,1,1,1,1,0,0,20250415,20251014
261983,0,0,0,0,0,1,1,20250415,20251014
261984,1,1,1,1,1,0,0,20250415,20250915
261985,0,0,0,0,0,1,1,20250415,20250915
261986,1,1,1,1,1,0,0,20250415,20250915
261987,0,0,0,0,0,1,1,20250415,20250915
261988,1,1,1,1,1,0,0,20250415,20250915
261989,1,1,1,1,1,0,0,20250415,20250915
261991,1,1,1,1,1,0,0,20250415,20250915
261992,1,1,1,1,1,0,0,20250415,20250915
261993,1,1,1,1,1,0,0,20250415,20250915
261994,1,1,1,1,1,0,0,20250415,20250915
261997,0,0,0,0,0,1,1,20250415,20250915
262005,0,0,0,0,0,1,1,20250303,20260519
262115,1,1,1,1,1,1,1,20250324,20250525
262116,1,1,1,1,1,1,1,20250324,20250525
262174,1,1,1,1,1,0,0,20250415,20250915
262175,1,1,1,1,1,0,0,20250401,20250930
262176,0,0,0,0,0,1,1,20250401,20250930
262185,1,1,1,1,1,0,0,20250415,20250610
262191,1,1,1,1,1,1,1,20250415,20251014
262197,1,1,1,1,1,0,0,20250401,20250608
262198,1,1,1,1,1,0,0,20250401,20250608
262199,1,1,1,1,1,0,0,20250401,20250608
262200,1,1,1,1,1,0,0,20250401,20260519
262201,1,1,1,1,1,0,0,20250401,20260519
262202,1,1,1,1,1,0,0,20250401,20260519
262203,1,1,1,1,1,0,0,20250401,20260519
262204,1,1,1,1,1,0,0,20250401,20260519
262217,1,1,1,1,1,0,0,20250401,20260519
262218,1,1,1,1,1,0,0,20250401,20260519
262219,1,1,1,1,1,0,0,20250401,20260519
262220,1,1,1,1,1,0,0,20250401,20260519
262221,1,1,1,1,1,0,0,20250401,20260519
262222,1,1,1,1,1,0,0,20250401,20260519
262223,1,1,1,1,1,0,0,20250401,20260519
262224,1,1,1,1,1,0,0,20250401,20260519
262225,1,1,1,1,1,0,0,20250401,20260519
262227,1,1,1,1,1,0,0,20250401,20260519
262228,1,1,1,1,1,0,0,20250401,20260519
262229,1,1,1,1,1,0,0,20250401,20260519
262230,1,1,1,1,1,0,0,20250401,20260519
262231,1,1,1,1,1,0,0,20250401,20260519
262232,1,1,1,1,1,0,0,20250401,20250609
262233,1,1,1,1,1,0,0,20250401,20250609
262234,1,1,1,1,1,0,0,20250401,20250609
262235,1,1,1,1,1,0,0,20250401,20250609
262236,1,1,1,1,1,0,0,20250401,20250609
262237,1,1,1,1,1,0,0,20250401,20250609
262238,1,1,1,1,1,0,0,20250401,20250609
262239,1,1,1,1,1,0,0,20250401,20250609
262240,1,1,1,1,1,0,0,20250401,20250609
262241,1,1,1,1,1,0,0,20250401,20250609
262242,1,1,1,1,1,0,0,20250401,20250609
262243,1,1,1,1,1,0,0,20250610,20250831
262244,1,1,1,1,1,0,0,20250610,20250831
262245,1,1,1,1,1,0,0,20250610,20250831
262246,1,1,1,1,1,0,0,20250610,20250831
262247,1,1,1,1,1,0,0,20250610,20250831
262248,1,1,1,1,1,0,0,20250610,20250831
262249,1,1,1,1,1,0,0,20250610,20250831
262250,1,1,1,1,1,0,0,20250610,20250831
262251,1,1,1,1,1,0,0,20250610,20250831
262252,1,1,1,1,1,0,0,20250610,20250831
262253,1,1,1,1,1,0,0,20250610,20250831
262254,1,1,1,1,1,0,0,20250610,20250831
262255,1,1,1,1,1,0,0,20250331,20260519
262256,1,1,1,1,1,0,0,20250331,20260519
262257,1,1,1,1,1,0,0,20250331,20260519
262258,1,1,1,1,1,0,0,20250331,20260519
262259,1,1,1,1,1,0,0,20250331,20260519
262260,1,1,1,1,1,0,0,20250331,20260519
262261,1,1,1,1,1,0,0,20250331,20260519
262262,1,1,1,1,1,0,0,20250331,20260519
262263,0,0,0,0,1,0,0,20250331,20260519
262264,0,0,0,0,1,0,0,20250331,20260519
262278,0,0,0,0,0,1,0,20250331,20260519
262279,0,0,0,0,0,1,0,20250331,20260519
262287,0,0,0,0,0,0,1,20250401,20280930
262288,1,1,1,1,1,1,1,20250310,20300630
262296,1,1,1,1,1,0,0,20250501,20250731
262297,1,1,1,1,1,0,0,20250501,20250731
262298,1,1,1,1,1,0,0,20250501,20250731
262299,0,0,0,0,0,1,1,20250501,20250731
262300,0,0,0,0,0,1,1,20250501,20250731
262301,1,1,1,1,1,0,0,20250501,20250731
262302,0,0,0,0,0,1,1,20250501,20250731
262303,0,0,0,0,0,0,1,20250331,20260519
262304,0,0,0,0,0,0,1,20250331,20260519
262305,0,0,0,0,0,0,1,20250331,20260519
262306,0,0,0,0,0,0,1,20250331,20260519
262307,0,0,0,0,0,0,1,20250331,20260519
262308,0,0,0,0,0,0,1,20250331,20260519
262318,0,0,0,0,0,1,0,20250428,20250609
262319,1,1,1,1,1,0,0,20250610,20260519
262320,0,0,0,0,0,1,0,20250610,20260519
262321,1,1,1,1,1,0,0,20250306,20260519
262322,1,1,1,1,1,0,0,20250306,20260519
262323,1,1,1,1,1,0,0,20250306,20260519
262324,1,1,1,1,1,0,0,20250401,20260519
262325,0,0,1,0,0,0,0,20250401,20260519
262326,1,1,1,1,1,0,0,20250401,20260519
262327,0,0,0,0,0,1,0,20250331,20260519
262328,0,0,0,0,0,1,0,20250331,20260519
262329,0,0,0,0,0,1,0,20250331,20260519
262330,0,0,0,0,0,1,0,20250331,20260519
262331,0,0,0,0,0,1,0,20250331,20260519
262332,0,0,0,0,0,1,0,20250331,20260519
262333,1,1,1,1,1,0,0,20250331,20260519
262334,1,1,1,1,1,0,0,20250331,20260519
262335,1,1,1,1,1,0,0,20250331,20260519
262336,1,1,1,1,1,0,0,20250331,20260519
262337,1,1,1,1,1,0,0,20250331,20260519
262338,1,1,1,1,1,0,0,20250331,20260519
262339,1,1,1,1,1,0,0,20250331,20260519
262340,1,1,1,1,1,0,0,20250331,20260519
262341,1,1,1,1,1,0,0,20250331,20260519
262342,1,1,1,1,1,0,0,20250331,20260519
262343,1,1,1,1,1,0,0,20250331,20260519
262379,1,1,1,1,1,0,0,20250401,20280930
262394,0,1,0,0,0,0,0,20250315,20250609
262395,0,0,0,0,0,1,0,20250610,20250831
262396,1,1,1,1,1,0,0,20250317,20250525
262397,0,0,0,0,0,1,0,20250317,20250525
262398,0,0,0,0,0,0,1,20250317,20250525
262399,0,0,0,0,0,1,0,20250331,20260519
262400,0,0,0,0,0,1,0,20250331,20260519
262401,0,0,0,0,0,1,0,20250331,20260519
262402,0,0,0,0,0,1,0,20250331,20260519
262403,0,0,0,0,0,1,0,20250331,20260519
262404,0,0,0,0,0,1,0,20250331,20260519
262406,1,1,1,1,1,0,0,20250401,20250609
262411,1,1,1,1,1,0,0,20250401,20250608
262412,1,1,1,1,1,0,0,20250401,20250608
262423,1,1,1,1,1,0,0,20250401,20250608
262424,1,1,1,1,1,0,0,20250401,20250608
262425,1,1,1,1,1,0,0,20250401,20250608
262426,1,1,1,1,1,0,0,20250401,20250608
262427,1,1,1,1,1,0,0,20250401,20250608
262428,1,1,1,1,1,0,0,20250401,20250608
262429,1,1,1,1,1,0,0,20250401,20250608
262430,1,1,1,1,1,0,0,20250401,20250608
262431,1,1,1,1,1,0,0,20250401,20250608
262432,1,1,1,1,1,0,0,20250401,20250608
262433,1,1,1,1,1,0,0,20250401,20250608
262434,1,1,1,1,1,0,0,20250401,20250608
262435,1,1,1,1,1,0,0,20250401,20250608
262436,1,1,1,1,0,0,0,20250401,20250608
262437,1,1,1,1,0,0,0,20250401,20250608
262438,0,0,0,0,1,0,0,20250401,20250608
262444,0,0,0,0,1,0,0,20250501,20300630
262445,0,0,0,0,0,1,1,20250501,20300630
262446,0,0,1,0,0,0,0,20250501,20300630
262447,0,0,1,0,1,0,0,20250501,20300630
262448,0,0,0,0,0,0,1,20250501,20300630
262449,0,0,0,0,0,1,0,20250501,20300630
262453,1,1,1,1,1,0,0,20250401,20270831
262454,0,1,0,1,0,1,0,20250401,20270831
262455,1,0,1,0,1,0,0,20250401,20270831
262464,0,0,0,0,0,1,0,20250331,20260519
262465,0,0,0,0,0,1,0,20250331,20260519
262466,0,0,0,0,0,1,0,20250331,20260519
262467,0,0,0,0,0,1,0,20250331,20260519
262468,0,0,0,0,0,1,0,20250331,20260519
262469,0,0,0,0,0,1,0,20250331,20260519
262470,0,0,0,0,0,1,0,20250331,20260519
262471,1,1,1,1,1,0,0,20250407,20250831
262472,1,1,1,1,1,0,0,20250407,20250831
262473,1,1,1,1,1,0,0,20250407,20250831
262474,1,1,1,1,1,0,0,20250407,20250831
262475,1,1,1,1,1,0,0,20250407,20250831
262476,1,1,1,1,1,0,0,20250407,20250831
262477,1,1,1,1,1,0,0,20250407,20250831
262478,1,1,1,1,1,0,0,20250407,20250831
262479,1,1,1,1,1,0,0,20250407,20250831
262480,1,1,1,1,1,0,0,20250407,20250831
262481,1,1,1,1,1,0,0,20250407,20250831
262482,1,1,1,1,1,0,0,20250407,20250831
262483,1,1,1,1,1,0,0,20250407,20250831
262484,1,1,1,1,1,0,0,20250407,20250831
262485,1,1,1,1,1,0,0,20250407,20250831
262486,1,1,1,1,1,0,0,20250407,20250831
262487,1,1,1,1,1,0,0,20250407,20250831
262488,1,1,1,1,1,0,0,20250407,20250831
262489,1,1,1,1,1,0,0,20250407,20250831
262490,1,1,1,1,1,0,0,20250407,20250831
262491,1,1,1,1,1,0,0,20250407,20250831
262492,0,0,0,0,0,1,1,20250407,20250831
262493,0,0,0,0,0,1,1,20250407,20250831
262494,0,0,0,0,0,1,1,20250407,20250831
262495,0,0,0,0,0,1,1,20250407,20250831
262496,0,0,0,0,0,1,1,20250407,20250831
262497,0,0,0,0,0,1,1,20250407,20250831
262498,0,0,0,0,0,1,1,20250407,20250831
262499,0,0,0,0,0,1,1,20250407,20250831
262500,0,0,0,0,0,1,1,20250407,20250831
262501,0,0,0,0,0,1,1,20250407,20250831
262502,0,0,0,0,0,1,1,20250407,20250831
262503,0,0,0,0,0,1,1,20250407,20250831
262504,0,0,0,0,0,1,1,20250407,20250831
262505,0,0,0,0,0,1,1,20250407,20250831
262506,0,0,0,0,0,1,1,20250407,20250831
262518,1,1,1,1,1,0,0,20250401,20300930
262521,1,1,1,1,1,1,0,20250401,20290630
262557,1,1,1,1,1,0,0,20250401,20250609
262558,1,1,1,1,0,0,0,20250401,20300331
262559,0,0,0,0,1,0,0,20250401,20300331
262562,1,1,1,1,1,0,0,20250401,20250609
262563,1,1,1,1,1,0,0,20250401,20250609
262564,1,1,1,1,1,0,0,20250401,20250609
262593,0,0,0,0,0,0,1,20250331,20260519
262594,0,0,0,0,0,0,1,20250331,20260519
262595,0,0,0,0,0,0,1,20250331,20260519
262596,0,0,0,0,0,0,1,20250331,20260519
262597,0,0,0,0,0,0,1,20250331,20260519
262598,0,0,0,0,0,0,1,20250331,20260519
262599,0,0,0,0,0,0,1,20250331,20260519
262600,0,0,0,0,0,0,1,20250331,20260519
262601,0,0,0,0,0,0,1,20250331,20260519
262602,0,0,0,0,0,0,1,20250331,20260519
262603,0,0,0,0,0,0,1,20250331,20260519
262604,0,0,0,0,0,0,1,20250331,20260519
262605,0,0,0,0,0,0,1,20250331,20260519
262606,1,1,1,1,1,0,0,20250331,20260519
262607,1,1,1,1,1,0,0,20250331,20260519
262608,1,1,1,1,1,0,0,20250331,20260519
262609,1,1,1,1,1,0,0,20250331,20260519
262610,1,1,1,1,1,0,0,20250331,20260519
262616,1,1,1,1,1,1,1,20250331,20260519
262617,1,1,1,1,1,1,1,20250331,20260519
262629,0,0,0,0,0,1,0,20250331,20260519
262630,0,0,0,0,0,1,0,20250331,20260519
262631,0,0,0,0,0,1,0,20250331,20260519
262632,0,0,0,0,0,0,1,20250331,20260519
262633,0,0,0,0,0,0,1,20250331,20260519
262634,0,0,0,0,0,0,1,20250331,20260519
262654,1,1,1,1,1,0,0,20250407,20250831
262655,1,1,1,1,1,0,0,20250407,20250831
262656,0,0,0,0,0,1,1,20250407,20250831
262680,1,1,1,1,1,0,0,20250331,20260519
262681,1,1,1,1,1,0,0,20250331,20260519
262682,1,1,1,1,1,0,0,20250331,20260519
262683,1,1,1,1,1,0,0,20250331,20260519
262684,1,1,1,1,1,0,0,20250331,20260519
262685,1,1,1,1,1,0,0,20250331,20260519
262686,1,1,1,1,1,0,0,20250331,20260519
262687,1,1,1,1,1,0,0,20250331,20260519
262726,1,1,1,1,1,0,0,20250501,20260519
262727,1,1,1,1,1,0,0,20250501,20260519
262728,1,1,1,1,1,1,1,20250401,20300331
262729,1,1,1,1,1,1,1,20250401,20300331
262734,1,1,1,1,1,0,0,20250401,20300331
262740,1,1,1,1,1,0,0,20250501,20260519
262741,1,1,1,1,1,0,0,20250501,20260519
262750,1,1,1,1,1,0,0,20250501,20260519
262751,1,1,1,1,1,0,0,20250501,20260519
262830,1,1,1,1,1,0,0,20250501,20260519
262831,1,1,1,1,1,0,0,20250501,20260519
262832,1,1,1,1,1,0,0,20250501,20260519
262833,1,1,1,1,1,0,0,20250501,20260519
262850,0,0,0,0,0,1,1,20250501,20280930
262852,1,1,1,1,1,0,0,20250415,20300630
262853,1,1,1,1,1,1,1,20250415,20300630
262854,1,1,1,1,1,1,1,20250415,20300630
262855,1,1,1,1,1,1,1,20250415,20300630
262856,1,1,1,1,1,1,1,20250415,20300630
262857,0,0,0,0,0,1,1,20250415,20300630
262858,1,1,1,1,1,1,1,20250415,20300630
262859,1,1,1,1,1,1,0,20250415,20300630
262860,0,0,0,0,0,1,1,20250415,20300630
262861,1,1,1,1,1,1,1,20250415,20300630
262862,1,1,1,1,1,1,1,20250415,20300630
262863,1,1,1,1,1,1,1,20250415,20300630
262879,1,1,1,1,1,0,0,20250331,20260519
262881,0,0,0,0,0,1,1,20250331,20260519
262883,1,1,1,1,1,1,1,20250331,20260519
262896,0,0,0,0,0,1,1,20250415,20250915
262902,0,0,0,0,0,1,1,20250501,20280930
262903,0,0,0,0,0,1,0,20250501,20260519
262904,0,0,0,0,0,1,0,20250501,20260519
262905,0,0,0,0,0,1,0,20250501,20260519
262906,0,0,0,0,0,1,1,20250501,20280930
262907,0,0,0,0,0,0,1,20250501,20260519
262908,0,0,0,0,0,0,1,20250501,20260519
262909,0,0,0,0,0,0,1,20250501,20260519
262910,1,1,1,1,1,0,0,20250501,20260519
262911,1,1,1,1,1,0,0,20250501,20260519
262912,1,1,1,1,1,0,0,20250501,20260519
262913,1,1,1,1,1,0,0,20250501,20260519
262914,1,1,1,1,1,0,0,20250501,20260519
262915,1,1,1,1,1,0,0,20250501,20260519
262916,1,1,1,1,1,0,0,20250501,20260519
262935,0,0,0,0,0,0,1,20250106,20260519
262936,0,0,0,0,0,0,1,20250106,20260519
262937,0,0,0,0,0,0,1,20250106,20260519
262938,0,0,0,0,0,0,1,20250106,20260519
262939,0,0,0,0,0,0,1,20250106,20260519
262940,0,0,0,0,0,0,1,20250106,20260519
262941,0,0,0,0,0,0,1,20250106,20260519
262942,0,0,0,0,0,0,1,20250106,20260519
262943,1,1,1,1,1,0,0,20250401,20260519
262944,0,0,0,0,0,1,1,20250401,20260519
262952,0,0,0,0,0,1,1,20250401,20260519
262953,1,1,1,1,1,0,0,20250401,20260519
262954,1,1,1,1,1,1,1,20250401,20251214
262955,1,1,1,1,1,0,0,20250401,20251214
262958,1,1,1,1,1,0,0,20250401,20251214
262960,1,1,1,1,1,0,0,20250401,20251214
262961,0,0,0,0,0,1,1,20250401,20251214
262963,1,1,1,1,1,1,1,20250401,20251214
262964,1,1,1,1,1,0,0,20250401,20251214
262969,1,1,1,1,1,0,0,20250401,20251214
262973,1,1,1,1,1,1,1,20250401,20251214
262974,1,1,1,1,1,0,0,20250401,20251214
262976,1,1,1,1,1,1,1,20250401,20251214
262977,0,0,0,0,0,1,1,20250401,20251214
262978,1,1,1,1,1,0,0,20250401,20251214
262987,1,1,1,1,1,1,1,20250401,20251214
262989,1,1,1,1,1,1,1,20250401,20251214
262990,1,1,1,1,1,0,0,20250401,20251214
262991,1,1,1,1,1,1,1,20250401,20251214
262992,1,1,1,1,1,1,1,20250401,20251214
262993,1,1,1,1,1,1,1,20250401,20251214
262996,1,1,1,1,1,1,1,20250401,20251214
262997,1,1,1,1,1,0,0,20250401,20251214
263000,1,1,1,1,1,1,1,20250401,20251214
263001,1,1,1,1,1,1,1,20250401,20251214
263002,1,1,1,1,1,1,1,20250401,20251214
263004,1,1,1,1,1,1,1,20250401,20251214
263007,1,1,1,1,1,1,1,20250401,20251214
263012,1,1,1,1,1,1,1,20250401,20251214
263013,1,1,1,1,1,1,1,20250401,20251214
263014,1,1,1,1,1,1,1,20250401,20251214
263015,1,1,1,1,1,1,1,20250401,20251214
263016,1,1,1,1,1,1,1,20250401,20251214
263018,1,1,1,1,1,1,1,20250401,20251214
263019,1,1,1,1,1,1,1,20250401,20251214
263020,1,1,1,1,1,1,1,20250401,20251214
263021,1,1,1,1,1,1,1,20250401,20251214
263027,0,1,0,1,0,1,0,20250501,20250930
263028,0,0,0,0,1,0,0,20250501,20250930
263029,0,1,0,1,0,1,1,20250501,20250930
263030,0,0,0,0,0,0,1,20250501,20250930
263031,0,1,0,1,0,1,1,20250501,20250930
263063,1,1,1,1,1,1,1,20250401,20251214
263064,1,1,1,1,1,1,1,20250401,20251214
263065,1,1,1,1,1,1,1,20250401,20251214
263066,1,1,1,1,1,1,1,20250401,20251214
263074,1,1,1,1,1,1,1,20250401,20251214
263075,1,1,1,1,1,1,1,20250401,20251214
263076,1,1,1,1,1,1,1,20250401,20251214
263077,1,1,1,1,1,1,1,20250401,20251214
263078,1,1,1,1,1,1,1,20250401,20251214
263200,1,1,1,1,1,1,1,20250401,20251214
263201,1,1,1,1,1,1,1,20250401,20251214
263202,1,1,1,1,1,1,1,20250401,20251214
263203,1,1,1,1,1,1,1,20250401,20251214
263204,1,1,1,1,1,1,1,20250401,20251214
263205,1,1,1,1,1,1,1,20250401,20251214
263206,1,1,1,1,1,1,1,20250401,20251214
263207,1,1,1,1,1,1,1,20250401,20251214
263208,1,1,1,1,1,1,1,20250401,20251214
263209,1,1,1,1,1,1,1,20250401,20251214
263210,1,1,1,1,1,1,1,20250401,20251214
263212,1,1,1,1,1,1,1,20250401,20251214
263214,1,1,1,1,1,1,1,20250401,20251214
263215,1,1,1,1,1,1,1,20250401,20251214
263216,1,1,1,1,1,1,1,20250401,20251214
263217,1,1,1,1,1,1,1,20250401,20251214
263299,1,1,1,1,1,0,0,20250609,20260519
263300,1,1,1,1,1,0,0,20250609,20260519
263301,1,1,1,1,1,0,0,20250609,20260519
263302,1,1,1,1,1,0,0,20250609,20260519
263303,1,1,1,1,1,0,0,20250609,20260519
263304,0,0,0,0,0,1,1,20250609,20260519
263305,0,0,0,0,0,1,1,20250609,20260519
263306,1,1,1,1,1,0,0,20250609,20260519
263307,1,1,1,1,1,0,0,20250609,20260519
263308,0,0,0,0,0,1,1,20250609,20260519
263335,1,1,1,1,1,0,0,20250609,20260519
263336,0,0,0,0,0,1,1,20250609,20260519
263337,1,1,1,1,1,0,0,20250609,20260519
263338,1,1,1,1,1,0,0,20250609,20260519
263339,0,0,0,0,0,1,1,20250609,20260519
263344,0,0,0,0,0,1,1,20250609,20260519
263345,1,1,1,1,1,0,0,20250609,20260519
263346,1,1,1,1,1,0,0,20250609,20260519
263347,1,1,1,1,1,0,0,20250609,20260519
263348,1,1,1,1,1,0,0,20250609,20260519
263349,0,0,0,0,0,1,1,20250609,20260519
263350,1,1,1,1,1,0,0,20250609,20260519
263351,1,1,1,1,1,0,0,20250609,20260519
263352,1,1,1,1,1,0,0,20250609,20260519
263353,0,0,0,0,0,1,1,20250609,20260519
263354,1,1,1,1,1,0,0,20250609,20260519
263355,1,1,1,1,1,0,0,20250609,20260519
263356,0,0,0,0,0,1,1,20250609,20260519
263357,0,0,0,0,0,1,1,20250609,20260519
263358,0,0,0,0,0,1,1,20250609,20260519
263359,0,0,0,0,0,1,1,20250609,20260519
263360,1,1,1,1,1,0,0,20250405,20260519
263361,1,1,1,1,1,0,0,20250405,20260519
263365,0,0,0,0,0,1,1,20250405,20260519
263369,1,1,1,1,1,0,0,20250405,20260519
263370,1,1,1,1,1,0,0,20250405,20260519
263371,1,0,1,0,1,0,1,20250405,20260519
263377,0,1,0,1,0,1,0,20250405,20260519
263378,0,1,0,1,0,1,0,20250405,20260519
263381,1,1,1,1,1,1,1,20250401,20251214
263400,1,1,1,1,1,0,0,20250609,20260519
263401,1,1,1,1,1,0,0,20250609,20260519
263402,1,1,1,1,1,0,0,20250609,20260519
263403,1,1,1,1,1,0,0,20250609,20260519
263404,1,1,1,1,1,0,0,20250609,20260519
263405,1,1,1,1,1,0,0,20250609,20260519
263406,1,1,1,1,1,0,0,20250609,20260519
263421,0,0,0,0,1,0,0,20250401,20251231
263528,0,0,0,0,0,1,1,20250501,20260519
263606,1,1,1,1,1,0,0,20250501,20290630
263607,1,1,1,1,1,1,1,20250501,20300930
263608,1,1,1,1,1,1,1,20250501,20300930
263637,1,1,1,1,0,0,0,20250301,20250615
263639,1,1,1,1,0,0,0,20250401,20250617
263640,1,1,1,1,0,0,0,20250301,20250615
263762,1,1,1,1,1,0,0,20250414,20260519
263763,1,1,1,1,1,0,0,20250414,20260519
263764,1,1,1,1,1,0,0,20250414,20260519
263765,1,1,1,1,1,0,0,20250414,20260519
263766,1,1,1,1,1,0,0,20250414,20260519
